time,property,state
8282,11.165805,8
8283,11.879999,8
8284,12.605142,8
8285,11.5199995,8
8286,11.879999,8
8287,12.245294,8
8288,12.605142,8
8289,12.959999,8
8290,12.599999,8
8291,13.684735,8
8292,13.397612,8
8293,12.682018,8
8294,12.324414,8
8295,11.966953,8
8296,11.183201,8
8297,9.746631,7
8298,9.47012,7
8299,9.826088,7
8300,9.726665,7
8301,10.08,8
8302,10.446206,8
8303,10.805999,8
8304,10.08,8
8305,10.239453,8
8306,9.114471,7
8307,9.007196,7
8308,8.891343,7
8309,8.854829,7
8310,9.511088,7
8311,10.383987,8
8312,11.384198,8
8313,11.4862,8
8314,10.948973,8
8315,10.028439,8
8316,10.739833,8
8317,12.261158,8
8318,12.964998,8
8319,12.783802,8
8320,12.224107,8
8321,10.739833,8
8322,9.726665,7
8323,9.3669195,7
8324,10.105681,8
8325,10.8955765,8
8326,12.245294,8
8327,11.901798,8
8328,11.304229,8
8329,10.948973,8
8330,11.013882,8
8331,11.720751,8
8332,11.304229,8
8333,12.015589,8
8334,10.948973,8
8335,10.594036,8
8336,10.829959,8
8337,11.27553,8
8338,11.503113,8
8339,11.503113,8
8340,12.43434,8
8341,12.245293,8
8342,11.91812,8
8343,10.787993,8
8344,10.163227,8
8345,9.565437,7
8346,9.885262,7
8347,10.594036,8
8348,10.538843,8
8349,10.8955765,8
8350,10.8955765,8
8351,10.8955765,8
8352,10.594036,8
8353,10.495713,8
8354,10.105681,8
8355,10.105681,8
8356,7.9526596,7
8357,7.928178,7
8358,8.647496,7
8359,8.64,7
8360,8.64,7
8361,8.287822,7
8362,7.928178,7
8363,7.6367526,7
8364,8.209263,7
8365,8.557102,7
8366,9.028754,7
8367,9.449572,7
8368,9.793058,7
8369,9.107359,7
8370,8.654986,7
8371,8.209263,7
8372,7.8625183,7
8373,7.69592,7
8374,6.9899354,7
8375,6.9899354,7
8376,6.9899354,7
8377,6.725354,7
8378,6.0347,6
8379,5.5887027,6
8380,4.379589,5
8381,3.2399998,3
8382,2.52,2
8383,2.6208394,2
8384,2.968636,3
8385,3.9763298,4
8386,5.0528407,6
8387,6.849467,7
8388,7.69592,7
8389,8.209263,7
8390,8.427383,7
8391,7.968939,7
8392,8.225035,7
8393,7.0911775,7
8394,4.896529,5
8395,2.968636,3
8396,2.3051248,1
8397,1.609969,1
8398,1.0182338,1
8399,0.71999997,1
8400,0.5091169,1
8401,0.71999997,1
8402,1.9386592,1
8403,2.8799999,3
8404,5.5887027,6
8405,6.830519,7
8406,8.12197,7
8407,8.905908,7
8408,8.654986,7
8409,9.178235,7
8410,9.255571,7
8411,8.759178,7
8412,9.0645685,7
8413,9.47012,7
8414,8.825508,7
8415,8.557102,7
8416,8.905908,7
8417,9.255571,7
8418,9.605998,7
8419,9.6932955,7
8420,9,7
8421,8.557102,7
8422,8.12197,7
8423,7.42159,7
8424,6.5693827,6
8425,6.2145634,6
8426,6.162207,6
8427,5.3999996,6
8428,6.2145634,6
8429,8.209263,7
8430,8.825508,7
8431,8.825508,7
8432,9.255571,7
8433,8.427383,7
8434,6.0347,6
8435,3.4152596,4
8436,1.08,1
8437,2.8116899,2
8438,3.319036,3
8439,3.0547013,3
8440,2.3051248,1
8441,2.4149535,1
8442,3.219938,3
8443,3.7064266,4
8444,3.5455887,4
8445,3.4152596,4
8446,3.7585104,4
8447,4.0249224,5
8448,4.896529,5
8449,4.896529,5
8450,5.2416787,6
8451,5.3517847,6
8452,4.32,5
8453,4.32,5
8454,4.68,5
8455,6.2145634,6
8456,7.342588,7
8457,9,7
8458,10.24578,8
8459,10.703569,8
8460,11.165805,8
8461,10.829958,8
8462,10.495713,8
8463,10.163227,8
8464,9.904906,7
8465,9.449572,7
8466,8.311245,7
8467,8.209263,7
8468,8.557102,7
8469,9.6932955,7
8470,10.24578,8
8471,10.931203,8
8472,11.503113,8
8473,11.966953,8
8474,12.10157,8
8475,12.43434,8
8476,12.641076,8
8477,11.841756,8
8478,12.181625,8
8479,12.413476,8
8480,12.758432,8
8481,12.224107,8
8482,12.224107,8
8483,11.384199,8
8484,10.829958,8
8485,10.966713,8
8486,11.503113,8
8487,11.503113,8
8488,10.636766,8
8489,9.360001,7
8490,9.565437,7
8491,10.24578,8
8492,10.703569,8
8493,11.503113,8
8494,12.661564,8
8495,13.979871,8
8496,13.849476,8
8497,13.627795,8
8498,13.979871,8
8499,13.797912,8
8500,13.441071,8
8501,11.177405,8
8502,11.27553,8
8503,11.620809,8
8504,11.726277,8
8505,11.726277,8
8506,12.864649,8
8507,13.1041975,8
8508,13.207634,8
8509,12.979984,8
8510,13.32,8
8511,12.979984,8
8512,12.9249525,8
8513,12.313893,8
8514,11.525623,8
8515,11.090103,8
8516,11.090103,8
8517,10.483357,8
8518,9.793058,7
8519,10.137692,8
8520,9.793058,7
8521,9.793058,7
8522,9.6932955,7
8523,9.255571,7
8524,8.209263,7
8525,8.311245,7
8526,7.5170207,7
8527,5.5887027,6
8528,2.6208394,2
8529,0,1
8530,1.8,1
8531,2.0991426,1
8532,2.0991426,1
8533,2.0991426,1
8534,4.1046314,5
8535,6.489992,6
8536,7.289444,7
8537,7.172949,7
8538,7.771331,7
8539,7.771331,7
8540,7.42159,7
8541,6.638072,6
8542,5.8603754,6
8543,4.379589,5
8544,2.52,2
8545,1.8,1
8546,1.1384199,1
8547,0.8049845,1
8548,0.5091169,1
8549,2.16,1
8550,1.4399999,1
8551,0.71999997,1
8552,1.609969,1
8553,3.0758414,3
8554,4.6938252,5
8555,6.489992,6
8556,7.2805495,7
8557,7.69592,7
8558,7.771331,7
8559,7.42159,7
8560,7.072878,7
8561,6.519877,6
8562,6.4799995,6
8563,6.87779,7
8564,6.924738,7
8565,7.5942073,7
8566,8.28,7
8567,9.114471,7
8568,9,7
8569,8.766573,7
8570,8.891344,7
8571,8.766573,7
8572,8.766573,7
8573,8.089993,7
8574,8.089993,7
8575,7.8625183,7
8576,7.69592,7
8577,7.6367526,7
8578,7.2805495,7
8579,8.049845,7
8580,7.771331,7
8581,8.12197,7
8582,8.209263,7
8583,8.12197,7
8584,8.209263,7
8585,8.557102,7
8586,9.178235,7
8587,9.47012,7
8588,9.47012,7
8589,9.605998,7
8590,9.793058,7
8591,9.904906,7
8592,9.449572,7
8593,9.793058,7
8594,9.693296,7
8595,9.227524,7
8596,7.968939,7
8597,7.5170207,7
8598,8.12197,7
8599,8.825508,7
8600,9.531505,7
8601,9.9571085,7
8602,10.041354,8
8603,10.587917,8
8604,10.365251,8
8605,9.904906,7
8606,9.693296,7
8607,9.360001,7
8608,8.225035,7
8609,7.8625183,7
8610,8.4042845,7
8611,9.114471,7
8612,9.3876505,7
8613,9.422101,7
8614,9.779817,7
8615,10.8955765,8
8616,10.948973,8
8617,10.661107,8
8618,10.594036,8
8619,10.182337,8
8620,10.446206,8
8621,9.726665,7
8622,8.311245,7
8623,6.379216,6
8624,4.1046314,5
8625,4.0249224,5
8626,4.8433046,5
8627,4.8433046,5
8628,5.1919937,6
8629,5.8048253,6
8630,6.763786,7
8631,8.311245,7
8632,9.346143,7
8633,11.090103,8
8634,11.659777,8
8635,12.287555,8
8636,12.620554,8
8637,13.684735,8
8638,14.4,8
8639,15.124284,8
8640,15.496736,8
8641,15.496736,8
8642,15.905319,8
8643,15.546833,8
8644,15.941944,8
8645,16.394829,8
8646,16.700275,8
8647,16.65754,8
8648,17.015474,8
8649,17.057314,8
8650,16.700275,8
8651,16.65754,8
8652,16.62249,8
8653,16.215992,8
8654,15.856356,8
8655,15.4800005,8
8656,15.137133,8
8657,14.799459,8
8658,14.081478,8
8659,14.113653,8
8660,13.722565,8
8661,13.363711,8
8662,13.039754,8
8663,12.324414,8
8664,11.966953,8
8665,11.252519,8
8666,10.8955765,8
8667,10.182337,8
8668,9.885262,7
8669,9.178235,7
8670,9.0645685,7
8671,9.0645685,7
8672,9.0645685,7
8673,8.759178,7
8674,8.049845,7
8675,7.2359104,7
8676,7.208994,7
8677,6.130579,6
8678,5.771239,6
8679,5.0911684,6
8680,3.7585104,4
8681,3.4152596,4
8682,2.9024127,3
8683,2.5959969,2
8684,2.0991426,1
8685,2.7416782,2
8686,2.968636,3
8687,4.0249224,5
8688,4.802999,5
8689,5.5887027,6
8690,6.28713,6
8691,6.9899354,7
8692,7.072878,7
8693,8.12197,7
8694,8.473393,7
8695,8.12197,7
8696,8.473393,7
8697,8.12197,7
8698,7.42159,7
8699,6.638072,6
8700,5.8603754,6
8701,5.1544156,6
8702,4.73506,5
8703,5.1544156,6
8704,4.896529,5
8705,4.896529,5
8706,4.5536795,5
8707,4.1046314,5
8708,4.0249224,5
8709,3.96,4
8710,4.3349743,5
8711,4.452954,5
8712,4.3498964,5
8713,4.0249224,5
8714,3.319036,3
8715,1.9386592,1
8716,1.835647,1
8717,1.8,1
8718,1.8,1
8719,2.0991426,1
8720,2.5959969,2
8721,3.8773184,4
8722,5.506941,6
8723,7.5599995,7
8724,9.028754,7
8725,9.826088,7
8726,9.885262,7
8727,10.182337,8
8728,9.826088,7
8729,9.47012,7
8730,9.0645685,7
8731,8.669949,7
8732,8.64,7
8733,9,7
8734,9.3669195,7
8735,9.422101,7
8736,9.779817,7
8737,10.1376915,8
8738,10.464798,8
8739,10.446206,8
8740,10.805999,8
8741,10.446206,8
8742,10.495713,8
8743,10.8955765,8
8744,10.948973,8
8745,11.367109,8
8746,11.966953,8
8747,12.245294,8
8748,12.24,8
8749,12.245294,8
8750,11.659777,8
8751,11.013882,8
8752,10.308831,8
8753,10.594036,8
8754,10.182337,8
8755,10.1376915,8
8756,10.805999,8
8757,10.08,8
8758,10.08,8
8759,10.105681,8
8760,10.446206,8
